s_adj,sectpart,sector10,bop_item,stk_flow,partner,unit,geotime,date,value
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,CZ,2013-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,CZ,2013-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,CZ,2013-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,CZ,2014-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,CZ,2014-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,CZ,2014-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,CZ,2014-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,CZ,2015-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,CZ,2015-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,CZ,2015-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,CZ,2015-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,CZ,2016-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,CZ,2016-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,CZ,2016-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,CZ,2016-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,CZ,2017-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,CZ,2017-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,CZ,2017-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,CZ,2017-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,CZ,2018-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,CZ,2018-04-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,1995-01-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,1995-04-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,1995-07-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,1995-10-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,1996-01-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,1996-04-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,1996-07-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,1996-10-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,1997-01-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,1997-04-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,1997-07-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,1997-10-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,1998-01-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,1998-04-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,1998-07-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,1998-10-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,1999-01-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,1999-04-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,1999-07-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,1999-10-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2000-01-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2000-04-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2000-07-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2000-10-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2001-01-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2001-04-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2001-07-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2001-10-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2002-01-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2002-04-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2002-07-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2002-10-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2003-01-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2003-04-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2003-07-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2003-10-01,3
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2004-01-01,4
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2004-04-01,4
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2004-07-01,3
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2004-10-01,5
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2005-01-01,4
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2005-04-01,4
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2005-07-01,3
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2005-10-01,5
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2006-01-01,5
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2006-04-01,4
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2006-07-01,4
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2006-10-01,7
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2007-01-01,6
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2007-04-01,6
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2007-07-01,5
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2007-10-01,7
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2008-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2008-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2008-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2008-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2009-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2009-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2009-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2009-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2010-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2010-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2010-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2010-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2011-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2011-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2011-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2011-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2012-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2012-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2012-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2012-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2013-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2013-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2013-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2013-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2014-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2014-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2014-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2014-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2015-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2015-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2015-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2015-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2016-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2016-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2016-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2016-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2017-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2017-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2017-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2017-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2018-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DE,2018-04-01,7
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,1995-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,1995-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,1995-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,1995-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,1996-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,1996-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,1996-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,1996-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,1997-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,1997-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,1997-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,1997-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,1998-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,1998-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,1998-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,1998-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,1999-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,1999-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,1999-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,1999-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2000-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2000-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2000-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2000-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2001-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2001-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2001-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2001-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2002-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2002-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2002-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2002-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2003-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2003-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2003-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2003-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2004-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2004-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2004-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2004-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2005-01-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2005-04-01,5
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2005-07-01,5
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2005-10-01,3
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2006-01-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2006-04-01,3
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2006-07-01,5
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2006-10-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2007-01-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2007-04-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2007-07-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2007-10-01,3
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2008-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2008-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2008-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2008-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2009-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2009-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2009-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2009-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2010-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2010-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2010-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2010-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2011-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2011-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2011-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2011-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2012-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2012-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2012-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2012-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2013-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2013-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2013-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2013-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2014-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2014-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2014-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2014-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2015-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2015-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2015-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2015-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2016-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2016-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2016-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2016-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2017-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2017-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2017-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2017-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2018-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,DK,2018-04-01,5
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,1995-01-01,7
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,1995-04-01,5
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,1995-07-01,4
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,1995-10-01,7
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,1996-01-01,9
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,1996-04-01,4
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,1996-07-01,5
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,1996-10-01,13
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,1997-01-01,12
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,1997-04-01,6
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,1997-07-01,9
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,1997-10-01,15
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,1998-01-01,11
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,1998-04-01,8
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,1998-07-01,7
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,1998-10-01,6
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,1999-01-01,5
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,1999-04-01,5
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,1999-07-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,1999-10-01,7
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2000-01-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2000-04-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2000-07-01,6
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2000-10-01,9
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2001-01-01,6
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2001-04-01,4
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2001-07-01,6
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2001-10-01,9
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2002-01-01,12
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2002-04-01,9
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2002-07-01,7
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2002-10-01,12
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2003-01-01,14
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2003-04-01,10
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2003-07-01,10
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2003-10-01,14
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2004-01-01,14
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2004-04-01,15
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2004-07-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2004-10-01,13
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2005-01-01,7
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2005-04-01,7
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2005-07-01,8
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2005-10-01,8
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2006-01-01,13
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2006-04-01,12
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2006-07-01,10
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2006-10-01,15
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2007-01-01,19
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2007-04-01,14
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2007-07-01,13
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2007-10-01,9
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2008-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2008-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2008-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2008-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2009-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2009-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2009-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2009-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2010-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2010-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2010-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2010-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2011-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2011-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2011-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2011-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2012-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2012-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2012-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2012-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2013-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2013-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2013-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2013-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2014-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2014-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2014-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2014-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2015-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2015-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2015-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2015-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2016-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2016-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2016-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2016-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2017-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2017-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2017-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2017-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2018-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EE,2018-04-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EL,1995-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EL,1995-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EL,1995-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EL,1995-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EL,1996-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EL,1996-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EL,1996-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EL,1996-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EL,1997-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EL,1997-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EL,1997-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EL,1997-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EL,1998-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EL,1998-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EL,1998-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EL,1998-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EL,1999-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,EL,1999-04-01,
