age,unit,sex,indic_em,geotime,date,value
Y15-64,PC_POP,F,ACT,SI,2013-01-01,66
Y15-64,PC_POP,F,ACT,SI,2014-01-01,67
Y15-64,PC_POP,F,ACT,SI,2015-01-01,67
Y15-64,PC_POP,F,ACT,SI,2016-01-01,68
Y15-64,PC_POP,F,ACT,SI,2017-01-01,71
Y15-64,PC_POP,F,ACT,SK,2005-01-01,61
Y15-64,PC_POP,F,ACT,SK,2006-01-01,60
Y15-64,PC_POP,F,ACT,SK,2007-01-01,60
Y15-64,PC_POP,F,ACT,SK,2008-01-01,61
Y15-64,PC_POP,F,ACT,SK,2009-01-01,60
Y15-64,PC_POP,F,ACT,SK,2010-01-01,61
Y15-64,PC_POP,F,ACT,SK,2011-01-01,60
Y15-64,PC_POP,F,ACT,SK,2012-01-01,61
Y15-64,PC_POP,F,ACT,SK,2013-01-01,62
Y15-64,PC_POP,F,ACT,SK,2014-01-01,62
Y15-64,PC_POP,F,ACT,SK,2015-01-01,64
Y15-64,PC_POP,F,ACT,SK,2016-01-01,65
Y15-64,PC_POP,F,ACT,SK,2017-01-01,65
Y15-64,PC_POP,F,ACT,TR,2005-01-01,
Y15-64,PC_POP,F,ACT,TR,2006-01-01,25
Y15-64,PC_POP,F,ACT,TR,2007-01-01,25
Y15-64,PC_POP,F,ACT,TR,2008-01-01,26
Y15-64,PC_POP,F,ACT,TR,2009-01-01,27
Y15-64,PC_POP,F,ACT,TR,2010-01-01,29
Y15-64,PC_POP,F,ACT,TR,2011-01-01,31
Y15-64,PC_POP,F,ACT,TR,2012-01-01,31
Y15-64,PC_POP,F,ACT,TR,2013-01-01,33
Y15-64,PC_POP,F,ACT,TR,2014-01-01,33
Y15-64,PC_POP,F,ACT,TR,2015-01-01,34
Y15-64,PC_POP,F,ACT,TR,2016-01-01,36
Y15-64,PC_POP,F,ACT,TR,2017-01-01,37
Y15-64,PC_POP,F,ACT,UK,2005-01-01,68
Y15-64,PC_POP,F,ACT,UK,2006-01-01,69
Y15-64,PC_POP,F,ACT,UK,2007-01-01,68
Y15-64,PC_POP,F,ACT,UK,2008-01-01,69
Y15-64,PC_POP,F,ACT,UK,2009-01-01,69
Y15-64,PC_POP,F,ACT,UK,2010-01-01,69
Y15-64,PC_POP,F,ACT,UK,2011-01-01,69
Y15-64,PC_POP,F,ACT,UK,2012-01-01,70
Y15-64,PC_POP,F,ACT,UK,2013-01-01,70
Y15-64,PC_POP,F,ACT,UK,2014-01-01,71
Y15-64,PC_POP,F,ACT,UK,2015-01-01,71
Y15-64,PC_POP,F,ACT,UK,2016-01-01,72
Y15-64,PC_POP,F,ACT,UK,2017-01-01,72
Y15-64,PC_POP,M,ACT,AT,2005-01-01,78
Y15-64,PC_POP,M,ACT,AT,2006-01-01,78
Y15-64,PC_POP,M,ACT,AT,2007-01-01,80
Y15-64,PC_POP,M,ACT,AT,2008-01-01,80
Y15-64,PC_POP,M,ACT,AT,2009-01-01,80
Y15-64,PC_POP,M,ACT,AT,2010-01-01,80
Y15-64,PC_POP,M,ACT,AT,2011-01-01,79
Y15-64,PC_POP,M,ACT,AT,2012-01-01,80
Y15-64,PC_POP,M,ACT,AT,2013-01-01,80
Y15-64,PC_POP,M,ACT,AT,2014-01-01,80
Y15-64,PC_POP,M,ACT,AT,2015-01-01,80
Y15-64,PC_POP,M,ACT,AT,2016-01-01,80
Y15-64,PC_POP,M,ACT,AT,2017-01-01,81
Y15-64,PC_POP,M,ACT,BE,2005-01-01,73
Y15-64,PC_POP,M,ACT,BE,2006-01-01,73
Y15-64,PC_POP,M,ACT,BE,2007-01-01,73
Y15-64,PC_POP,M,ACT,BE,2008-01-01,73
Y15-64,PC_POP,M,ACT,BE,2009-01-01,72
Y15-64,PC_POP,M,ACT,BE,2010-01-01,73
Y15-64,PC_POP,M,ACT,BE,2011-01-01,72
Y15-64,PC_POP,M,ACT,BE,2012-01-01,72
Y15-64,PC_POP,M,ACT,BE,2013-01-01,72
Y15-64,PC_POP,M,ACT,BE,2014-01-01,72
Y15-64,PC_POP,M,ACT,BE,2015-01-01,72
Y15-64,PC_POP,M,ACT,BE,2016-01-01,72
Y15-64,PC_POP,M,ACT,BE,2017-01-01,72
Y15-64,PC_POP,M,ACT,BG,2005-01-01,67
Y15-64,PC_POP,M,ACT,BG,2006-01-01,68
Y15-64,PC_POP,M,ACT,BG,2007-01-01,70
Y15-64,PC_POP,M,ACT,BG,2008-01-01,72
Y15-64,PC_POP,M,ACT,BG,2009-01-01,72
Y15-64,PC_POP,M,ACT,BG,2010-01-01,71
Y15-64,PC_POP,M,ACT,BG,2011-01-01,69
Y15-64,PC_POP,M,ACT,BG,2012-01-01,71
Y15-64,PC_POP,M,ACT,BG,2013-01-01,72
Y15-64,PC_POP,M,ACT,BG,2014-01-01,72
Y15-64,PC_POP,M,ACT,BG,2015-01-01,73
Y15-64,PC_POP,M,ACT,BG,2016-01-01,72
Y15-64,PC_POP,M,ACT,BG,2017-01-01,75
Y15-64,PC_POP,M,ACT,CH,2005-01-01,
Y15-64,PC_POP,M,ACT,CH,2006-01-01,
Y15-64,PC_POP,M,ACT,CH,2007-01-01,
Y15-64,PC_POP,M,ACT,CH,2008-01-01,
Y15-64,PC_POP,M,ACT,CH,2009-01-01,
Y15-64,PC_POP,M,ACT,CH,2010-01-01,87
Y15-64,PC_POP,M,ACT,CH,2011-01-01,87
Y15-64,PC_POP,M,ACT,CH,2012-01-01,87
Y15-64,PC_POP,M,ACT,CH,2013-01-01,87
Y15-64,PC_POP,M,ACT,CH,2014-01-01,87
Y15-64,PC_POP,M,ACT,CH,2015-01-01,87
Y15-64,PC_POP,M,ACT,CH,2016-01-01,88
Y15-64,PC_POP,M,ACT,CH,2017-01-01,88
Y15-64,PC_POP,M,ACT,CY,2005-01-01,82
Y15-64,PC_POP,M,ACT,CY,2006-01-01,82
Y15-64,PC_POP,M,ACT,CY,2007-01-01,82
Y15-64,PC_POP,M,ACT,CY,2008-01-01,82
Y15-64,PC_POP,M,ACT,CY,2009-01-01,80
Y15-64,PC_POP,M,ACT,CY,2010-01-01,80
Y15-64,PC_POP,M,ACT,CY,2011-01-01,80
Y15-64,PC_POP,M,ACT,CY,2012-01-01,80
Y15-64,PC_POP,M,ACT,CY,2013-01-01,80
Y15-64,PC_POP,M,ACT,CY,2014-01-01,80
Y15-64,PC_POP,M,ACT,CY,2015-01-01,78
Y15-64,PC_POP,M,ACT,CY,2016-01-01,78
Y15-64,PC_POP,M,ACT,CY,2017-01-01,78
Y15-64,PC_POP,M,ACT,CZ,2005-01-01,78
Y15-64,PC_POP,M,ACT,CZ,2006-01-01,78
Y15-64,PC_POP,M,ACT,CZ,2007-01-01,78
Y15-64,PC_POP,M,ACT,CZ,2008-01-01,78
Y15-64,PC_POP,M,ACT,CZ,2009-01-01,78
Y15-64,PC_POP,M,ACT,CZ,2010-01-01,78
Y15-64,PC_POP,M,ACT,CZ,2011-01-01,78
Y15-64,PC_POP,M,ACT,CZ,2012-01-01,79
Y15-64,PC_POP,M,ACT,CZ,2013-01-01,80
Y15-64,PC_POP,M,ACT,CZ,2014-01-01,81
Y15-64,PC_POP,M,ACT,CZ,2015-01-01,81
Y15-64,PC_POP,M,ACT,CZ,2016-01-01,82
Y15-64,PC_POP,M,ACT,CZ,2017-01-01,82
Y15-64,PC_POP,M,ACT,DE,2005-01-01,80
Y15-64,PC_POP,M,ACT,DE,2006-01-01,81
Y15-64,PC_POP,M,ACT,DE,2007-01-01,81
Y15-64,PC_POP,M,ACT,DE,2008-01-01,82
Y15-64,PC_POP,M,ACT,DE,2009-01-01,82
Y15-64,PC_POP,M,ACT,DE,2010-01-01,82
Y15-64,PC_POP,M,ACT,DE,2011-01-01,82
Y15-64,PC_POP,M,ACT,DE,2012-01-01,82
Y15-64,PC_POP,M,ACT,DE,2013-01-01,82
Y15-64,PC_POP,M,ACT,DE,2014-01-01,82
Y15-64,PC_POP,M,ACT,DE,2015-01-01,82
Y15-64,PC_POP,M,ACT,DE,2016-01-01,82
Y15-64,PC_POP,M,ACT,DE,2017-01-01,82
Y15-64,PC_POP,M,ACT,DK,2005-01-01,83
Y15-64,PC_POP,M,ACT,DK,2006-01-01,84
Y15-64,PC_POP,M,ACT,DK,2007-01-01,83
Y15-64,PC_POP,M,ACT,DK,2008-01-01,84
Y15-64,PC_POP,M,ACT,DK,2009-01-01,83
Y15-64,PC_POP,M,ACT,DK,2010-01-01,82
Y15-64,PC_POP,M,ACT,DK,2011-01-01,82
Y15-64,PC_POP,M,ACT,DK,2012-01-01,81
Y15-64,PC_POP,M,ACT,DK,2013-01-01,80
Y15-64,PC_POP,M,ACT,DK,2014-01-01,81
Y15-64,PC_POP,M,ACT,DK,2015-01-01,81
Y15-64,PC_POP,M,ACT,DK,2016-01-01,82
Y15-64,PC_POP,M,ACT,DK,2017-01-01,81
Y15-64,PC_POP,M,ACT,EA18,2005-01-01,78
Y15-64,PC_POP,M,ACT,EA18,2006-01-01,78
Y15-64,PC_POP,M,ACT,EA18,2007-01-01,78
Y15-64,PC_POP,M,ACT,EA18,2008-01-01,78
Y15-64,PC_POP,M,ACT,EA18,2009-01-01,78
Y15-64,PC_POP,M,ACT,EA18,2010-01-01,78
Y15-64,PC_POP,M,ACT,EA18,2011-01-01,78
Y15-64,PC_POP,M,ACT,EA18,2012-01-01,78
Y15-64,PC_POP,M,ACT,EA18,2013-01-01,78
Y15-64,PC_POP,M,ACT,EA18,2014-01-01,78
Y15-64,PC_POP,M,ACT,EA18,2015-01-01,78
Y15-64,PC_POP,M,ACT,EA18,2016-01-01,78
Y15-64,PC_POP,M,ACT,EA18,2017-01-01,78
Y15-64,PC_POP,M,ACT,EA19,2005-01-01,78
Y15-64,PC_POP,M,ACT,EA19,2006-01-01,78
Y15-64,PC_POP,M,ACT,EA19,2007-01-01,78
Y15-64,PC_POP,M,ACT,EA19,2008-01-01,78
Y15-64,PC_POP,M,ACT,EA19,2009-01-01,78
Y15-64,PC_POP,M,ACT,EA19,2010-01-01,78
Y15-64,PC_POP,M,ACT,EA19,2011-01-01,77
Y15-64,PC_POP,M,ACT,EA19,2012-01-01,78
Y15-64,PC_POP,M,ACT,EA19,2013-01-01,78
Y15-64,PC_POP,M,ACT,EA19,2014-01-01,78
Y15-64,PC_POP,M,ACT,EA19,2015-01-01,78
Y15-64,PC_POP,M,ACT,EA19,2016-01-01,78
Y15-64,PC_POP,M,ACT,EA19,2017-01-01,78
Y15-64,PC_POP,M,ACT,EE,2005-01-01,73
Y15-64,PC_POP,M,ACT,EE,2006-01-01,76
Y15-64,PC_POP,M,ACT,EE,2007-01-01,77
Y15-64,PC_POP,M,ACT,EE,2008-01-01,78
Y15-64,PC_POP,M,ACT,EE,2009-01-01,77
Y15-64,PC_POP,M,ACT,EE,2010-01-01,76
Y15-64,PC_POP,M,ACT,EE,2011-01-01,78
Y15-64,PC_POP,M,ACT,EE,2012-01-01,78
Y15-64,PC_POP,M,ACT,EE,2013-01-01,78
Y15-64,PC_POP,M,ACT,EE,2014-01-01,79
Y15-64,PC_POP,M,ACT,EE,2015-01-01,80
Y15-64,PC_POP,M,ACT,EE,2016-01-01,81
Y15-64,PC_POP,M,ACT,EE,2017-01-01,82
Y15-64,PC_POP,M,ACT,EL,2005-01-01,78
Y15-64,PC_POP,M,ACT,EL,2006-01-01,78
Y15-64,PC_POP,M,ACT,EL,2007-01-01,78
Y15-64,PC_POP,M,ACT,EL,2008-01-01,78
Y15-64,PC_POP,M,ACT,EL,2009-01-01,78
Y15-64,PC_POP,M,ACT,EL,2010-01-01,78
Y15-64,PC_POP,M,ACT,EL,2011-01-01,77
Y15-64,PC_POP,M,ACT,EL,2012-01-01,76
Y15-64,PC_POP,M,ACT,EL,2013-01-01,76
Y15-64,PC_POP,M,ACT,EL,2014-01-01,76
Y15-64,PC_POP,M,ACT,EL,2015-01-01,75
Y15-64,PC_POP,M,ACT,EL,2016-01-01,76
Y15-64,PC_POP,M,ACT,EL,2017-01-01,76
Y15-64,PC_POP,M,ACT,ES,2005-01-01,80
Y15-64,PC_POP,M,ACT,ES,2006-01-01,81
Y15-64,PC_POP,M,ACT,ES,2007-01-01,81
Y15-64,PC_POP,M,ACT,ES,2008-01-01,81
Y15-64,PC_POP,M,ACT,ES,2009-01-01,80
Y15-64,PC_POP,M,ACT,ES,2010-01-01,80
Y15-64,PC_POP,M,ACT,ES,2011-01-01,80
Y15-64,PC_POP,M,ACT,ES,2012-01-01,80
Y15-64,PC_POP,M,ACT,ES,2013-01-01,79
Y15-64,PC_POP,M,ACT,ES,2014-01-01,79
Y15-64,PC_POP,M,ACT,ES,2015-01-01,79
Y15-64,PC_POP,M,ACT,ES,2016-01-01,79
Y15-64,PC_POP,M,ACT,ES,2017-01-01,78
Y15-64,PC_POP,M,ACT,EU27,2005-01-01,77
Y15-64,PC_POP,M,ACT,EU27,2006-01-01,77
Y15-64,PC_POP,M,ACT,EU27,2007-01-01,77
Y15-64,PC_POP,M,ACT,EU27,2008-01-01,77
Y15-64,PC_POP,M,ACT,EU27,2009-01-01,77
Y15-64,PC_POP,M,ACT,EU27,2010-01-01,77
Y15-64,PC_POP,M,ACT,EU27,2011-01-01,77
Y15-64,PC_POP,M,ACT,EU27,2012-01-01,77
Y15-64,PC_POP,M,ACT,EU27,2013-01-01,78
Y15-64,PC_POP,M,ACT,EU27,2014-01-01,78
Y15-64,PC_POP,M,ACT,EU27,2015-01-01,78
Y15-64,PC_POP,M,ACT,EU27,2016-01-01,78
Y15-64,PC_POP,M,ACT,EU27,2017-01-01,79
Y15-64,PC_POP,M,ACT,EU28,2005-01-01,77
Y15-64,PC_POP,M,ACT,EU28,2006-01-01,77
Y15-64,PC_POP,M,ACT,EU28,2007-01-01,77
Y15-64,PC_POP,M,ACT,EU28,2008-01-01,77
Y15-64,PC_POP,M,ACT,EU28,2009-01-01,77
Y15-64,PC_POP,M,ACT,EU28,2010-01-01,77
Y15-64,PC_POP,M,ACT,EU28,2011-01-01,77
Y15-64,PC_POP,M,ACT,EU28,2012-01-01,77
Y15-64,PC_POP,M,ACT,EU28,2013-01-01,78
Y15-64,PC_POP,M,ACT,EU28,2014-01-01,78
Y15-64,PC_POP,M,ACT,EU28,2015-01-01,78
Y15-64,PC_POP,M,ACT,EU28,2016-01-01,78
Y15-64,PC_POP,M,ACT,EU28,2017-01-01,78
Y15-64,PC_POP,M,ACT,FI,2005-01-01,76
Y15-64,PC_POP,M,ACT,FI,2006-01-01,77
Y15-64,PC_POP,M,ACT,FI,2007-01-01,77
Y15-64,PC_POP,M,ACT,FI,2008-01-01,77
Y15-64,PC_POP,M,ACT,FI,2009-01-01,76
Y15-64,PC_POP,M,ACT,FI,2010-01-01,76
Y15-64,PC_POP,M,ACT,FI,2011-01-01,77
Y15-64,PC_POP,M,ACT,FI,2012-01-01,77
Y15-64,PC_POP,M,ACT,FI,2013-01-01,76
Y15-64,PC_POP,M,ACT,FI,2014-01-01,76
Y15-64,PC_POP,M,ACT,FI,2015-01-01,77
Y15-64,PC_POP,M,ACT,FI,2016-01-01,77
Y15-64,PC_POP,M,ACT,FI,2017-01-01,78
Y15-64,PC_POP,M,ACT,FR,2005-01-01,
Y15-64,PC_POP,M,ACT,FR,2006-01-01,
Y15-64,PC_POP,M,ACT,FR,2007-01-01,
Y15-64,PC_POP,M,ACT,FR,2008-01-01,
Y15-64,PC_POP,M,ACT,FR,2009-01-01,
Y15-64,PC_POP,M,ACT,FR,2010-01-01,
Y15-64,PC_POP,M,ACT,FR,2011-01-01,
Y15-64,PC_POP,M,ACT,FR,2012-01-01,
Y15-64,PC_POP,M,ACT,FR,2013-01-01,
Y15-64,PC_POP,M,ACT,FR,2014-01-01,75
Y15-64,PC_POP,M,ACT,FR,2015-01-01,75
Y15-64,PC_POP,M,ACT,FR,2016-01-01,75
Y15-64,PC_POP,M,ACT,FR,2017-01-01,75
Y15-64,PC_POP,M,ACT,FX,2005-01-01,75
Y15-64,PC_POP,M,ACT,FX,2006-01-01,74
Y15-64,PC_POP,M,ACT,FX,2007-01-01,74
Y15-64,PC_POP,M,ACT,FX,2008-01-01,74
Y15-64,PC_POP,M,ACT,FX,2009-01-01,75
Y15-64,PC_POP,M,ACT,FX,2010-01-01,74
Y15-64,PC_POP,M,ACT,FX,2011-01-01,74
Y15-64,PC_POP,M,ACT,FX,2012-01-01,75
Y15-64,PC_POP,M,ACT,FX,2013-01-01,75
Y15-64,PC_POP,M,ACT,FX,2014-01-01,75
Y15-64,PC_POP,M,ACT,FX,2015-01-01,75
Y15-64,PC_POP,M,ACT,FX,2016-01-01,75
Y15-64,PC_POP,M,ACT,FX,2017-01-01,75
Y15-64,PC_POP,M,ACT,HR,2005-01-01,70
Y15-64,PC_POP,M,ACT,HR,2006-01-01,69
Y15-64,PC_POP,M,ACT,HR,2007-01-01,73
Y15-64,PC_POP,M,ACT,HR,2008-01-01,72
Y15-64,PC_POP,M,ACT,HR,2009-01-01,71
Y15-64,PC_POP,M,ACT,HR,2010-01-01,70
Y15-64,PC_POP,M,ACT,HR,2011-01-01,70
Y15-64,PC_POP,M,ACT,HR,2012-01-01,69
Y15-64,PC_POP,M,ACT,HR,2013-01-01,68
Y15-64,PC_POP,M,ACT,HR,2014-01-01,70
Y15-64,PC_POP,M,ACT,HR,2015-01-01,71
Y15-64,PC_POP,M,ACT,HR,2016-01-01,70
Y15-64,PC_POP,M,ACT,HR,2017-01-01,71
Y15-64,PC_POP,M,ACT,HU,2005-01-01,67
Y15-64,PC_POP,M,ACT,HU,2006-01-01,68
Y15-64,PC_POP,M,ACT,HU,2007-01-01,68
Y15-64,PC_POP,M,ACT,HU,2008-01-01,68
Y15-64,PC_POP,M,ACT,HU,2009-01-01,67
Y15-64,PC_POP,M,ACT,HU,2010-01-01,67
Y15-64,PC_POP,M,ACT,HU,2011-01-01,68
Y15-64,PC_POP,M,ACT,HU,2012-01-01,69
Y15-64,PC_POP,M,ACT,HU,2013-01-01,71
Y15-64,PC_POP,M,ACT,HU,2014-01-01,73
Y15-64,PC_POP,M,ACT,HU,2015-01-01,75
Y15-64,PC_POP,M,ACT,HU,2016-01-01,76
Y15-64,PC_POP,M,ACT,HU,2017-01-01,78
Y15-64,PC_POP,M,ACT,IE,2005-01-01,83
Y15-64,PC_POP,M,ACT,IE,2006-01-01,84
Y15-64,PC_POP,M,ACT,IE,2007-01-01,84
Y15-64,PC_POP,M,ACT,IE,2008-01-01,83
Y15-64,PC_POP,M,ACT,IE,2009-01-01,80
Y15-64,PC_POP,M,ACT,IE,2010-01-01,78
Y15-64,PC_POP,M,ACT,IE,2011-01-01,78
Y15-64,PC_POP,M,ACT,IE,2012-01-01,77
Y15-64,PC_POP,M,ACT,IE,2013-01-01,78
Y15-64,PC_POP,M,ACT,IE,2014-01-01,78
Y15-64,PC_POP,M,ACT,IE,2015-01-01,79
Y15-64,PC_POP,M,ACT,IE,2016-01-01,79
Y15-64,PC_POP,M,ACT,IE,2017-01-01,78
Y15-64,PC_POP,M,ACT,IS,2005-01-01,89
Y15-64,PC_POP,M,ACT,IS,2006-01-01,90
Y15-64,PC_POP,M,ACT,IS,2007-01-01,91
Y15-64,PC_POP,M,ACT,IS,2008-01-01,90
Y15-64,PC_POP,M,ACT,IS,2009-01-01,87
Y15-64,PC_POP,M,ACT,IS,2010-01-01,87
Y15-64,PC_POP,M,ACT,IS,2011-01-01,87
Y15-64,PC_POP,M,ACT,IS,2012-01-01,87
Y15-64,PC_POP,M,ACT,IS,2013-01-01,88
Y15-64,PC_POP,M,ACT,IS,2014-01-01,90
Y15-64,PC_POP,M,ACT,IS,2015-01-01,90
Y15-64,PC_POP,M,ACT,IS,2016-01-01,92
Y15-64,PC_POP,M,ACT,IS,2017-01-01,91
Y15-64,PC_POP,M,ACT,IT,2005-01-01,74
Y15-64,PC_POP,M,ACT,IT,2006-01-01,74
Y15-64,PC_POP,M,ACT,IT,2007-01-01,74
Y15-64,PC_POP,M,ACT,IT,2008-01-01,74
Y15-64,PC_POP,M,ACT,IT,2009-01-01,73
Y15-64,PC_POP,M,ACT,IT,2010-01-01,73
Y15-64,PC_POP,M,ACT,IT,2011-01-01,72
Y15-64,PC_POP,M,ACT,IT,2012-01-01,73
Y15-64,PC_POP,M,ACT,IT,2013-01-01,73
Y15-64,PC_POP,M,ACT,IT,2014-01-01,73
Y15-64,PC_POP,M,ACT,IT,2015-01-01,74
Y15-64,PC_POP,M,ACT,IT,2016-01-01,74
Y15-64,PC_POP,M,ACT,IT,2017-01-01,75
Y15-64,PC_POP,M,ACT,LT,2005-01-01,72
Y15-64,PC_POP,M,ACT,LT,2006-01-01,70
Y15-64,PC_POP,M,ACT,LT,2007-01-01,71
Y15-64,PC_POP,M,ACT,LT,2008-01-01,71
Y15-64,PC_POP,M,ACT,LT,2009-01-01,71
Y15-64,PC_POP,M,ACT,LT,2010-01-01,72
Y15-64,PC_POP,M,ACT,LT,2011-01-01,73
Y15-64,PC_POP,M,ACT,LT,2012-01-01,73
Y15-64,PC_POP,M,ACT,LT,2013-01-01,74
Y15-64,PC_POP,M,ACT,LT,2014-01-01,76
Y15-64,PC_POP,M,ACT,LT,2015-01-01,75
Y15-64,PC_POP,M,ACT,LT,2016-01-01,77
Y15-64,PC_POP,M,ACT,LT,2017-01-01,77
Y15-64,PC_POP,M,ACT,LU,2005-01-01,76
Y15-64,PC_POP,M,ACT,LU,2006-01-01,75
Y15-64,PC_POP,M,ACT,LU,2007-01-01,75
Y15-64,PC_POP,M,ACT,LU,2008-01-01,74
Y15-64,PC_POP,M,ACT,LU,2009-01-01,76
Y15-64,PC_POP,M,ACT,LU,2010-01-01,76
Y15-64,PC_POP,M,ACT,LU,2011-01-01,75
Y15-64,PC_POP,M,ACT,LU,2012-01-01,75
Y15-64,PC_POP,M,ACT,LU,2013-01-01,76
Y15-64,PC_POP,M,ACT,LU,2014-01-01,77
Y15-64,PC_POP,M,ACT,LU,2015-01-01,76
Y15-64,PC_POP,M,ACT,LU,2016-01-01,75
Y15-64,PC_POP,M,ACT,LU,2017-01-01,74
Y15-64,PC_POP,M,ACT,LV,2005-01-01,73
Y15-64,PC_POP,M,ACT,LV,2006-01-01,76
Y15-64,PC_POP,M,ACT,LV,2007-01-01,77
Y15-64,PC_POP,M,ACT,LV,2008-01-01,78
Y15-64,PC_POP,M,ACT,LV,2009-01-01,76
Y15-64,PC_POP,M,ACT,LV,2010-01-01,75
Y15-64,PC_POP,M,ACT,LV,2011-01-01,75
Y15-64,PC_POP,M,ACT,LV,2012-01-01,77
Y15-64,PC_POP,M,ACT,LV,2013-01-01,76
Y15-64,PC_POP,M,ACT,LV,2014-01-01,77
Y15-64,PC_POP,M,ACT,LV,2015-01-01,78
Y15-64,PC_POP,M,ACT,LV,2016-01-01,78
Y15-64,PC_POP,M,ACT,LV,2017-01-01,79
Y15-64,PC_POP,M,ACT,ME,2005-01-01,
Y15-64,PC_POP,M,ACT,ME,2006-01-01,
Y15-64,PC_POP,M,ACT,ME,2007-01-01,
Y15-64,PC_POP,M,ACT,ME,2008-01-01,
Y15-64,PC_POP,M,ACT,ME,2009-01-01,
Y15-64,PC_POP,M,ACT,ME,2010-01-01,
Y15-64,PC_POP,M,ACT,ME,2011-01-01,63
Y15-64,PC_POP,M,ACT,ME,2012-01-01,65
Y15-64,PC_POP,M,ACT,ME,2013-01-01,64
Y15-64,PC_POP,M,ACT,ME,2014-01-01,67
Y15-64,PC_POP,M,ACT,ME,2015-01-01,68
Y15-64,PC_POP,M,ACT,ME,2016-01-01,70
Y15-64,PC_POP,M,ACT,ME,2017-01-01,70
Y15-64,PC_POP,M,ACT,MK,2005-01-01,
Y15-64,PC_POP,M,ACT,MK,2006-01-01,75
Y15-64,PC_POP,M,ACT,MK,2007-01-01,74
Y15-64,PC_POP,M,ACT,MK,2008-01-01,76
Y15-64,PC_POP,M,ACT,MK,2009-01-01,77
Y15-64,PC_POP,M,ACT,MK,2010-01-01,77
Y15-64,PC_POP,M,ACT,MK,2011-01-01,76
Y15-64,PC_POP,M,ACT,MK,2012-01-01,76
Y15-64,PC_POP,M,ACT,MK,2013-01-01,76
Y15-64,PC_POP,M,ACT,MK,2014-01-01,77
Y15-64,PC_POP,M,ACT,MK,2015-01-01,77
Y15-64,PC_POP,M,ACT,MK,2016-01-01,77
Y15-64,PC_POP,M,ACT,MK,2017-01-01,78
Y15-64,PC_POP,M,ACT,MT,2005-01-01,78
Y15-64,PC_POP,M,ACT,MT,2006-01-01,78
Y15-64,PC_POP,M,ACT,MT,2007-01-01,78
Y15-64,PC_POP,M,ACT,MT,2008-01-01,77
Y15-64,PC_POP,M,ACT,MT,2009-01-01,77
Y15-64,PC_POP,M,ACT,MT,2010-01-01,77
Y15-64,PC_POP,M,ACT,MT,2011-01-01,78
Y15-64,PC_POP,M,ACT,MT,2012-01-01,78
Y15-64,PC_POP,M,ACT,MT,2013-01-01,80
Y15-64,PC_POP,M,ACT,MT,2014-01-01,80
Y15-64,PC_POP,M,ACT,MT,2015-01-01,81
Y15-64,PC_POP,M,ACT,MT,2016-01-01,82
Y15-64,PC_POP,M,ACT,MT,2017-01-01,83
Y15-64,PC_POP,M,ACT,NL,2005-01-01,83
Y15-64,PC_POP,M,ACT,NL,2006-01-01,83
Y15-64,PC_POP,M,ACT,NL,2007-01-01,84
Y15-64,PC_POP,M,ACT,NL,2008-01-01,85
Y15-64,PC_POP,M,ACT,NL,2009-01-01,85
Y15-64,PC_POP,M,ACT,NL,2010-01-01,83
Y15-64,PC_POP,M,ACT,NL,2011-01-01,83
Y15-64,PC_POP,M,ACT,NL,2012-01-01,83
Y15-64,PC_POP,M,ACT,NL,2013-01-01,84
Y15-64,PC_POP,M,ACT,NL,2014-01-01,84
Y15-64,PC_POP,M,ACT,NL,2015-01-01,84
Y15-64,PC_POP,M,ACT,NL,2016-01-01,84
Y15-64,PC_POP,M,ACT,NL,2017-01-01,84
Y15-64,PC_POP,M,ACT,NO,2005-01-01,81
Y15-64,PC_POP,M,ACT,NO,2006-01-01,81
Y15-64,PC_POP,M,ACT,NO,2007-01-01,81
Y15-64,PC_POP,M,ACT,NO,2008-01-01,82
Y15-64,PC_POP,M,ACT,NO,2009-01-01,81
Y15-64,PC_POP,M,ACT,NO,2010-01-01,80
Y15-64,PC_POP,M,ACT,NO,2011-01-01,79
Y15-64,PC_POP,M,ACT,NO,2012-01-01,80
Y15-64,PC_POP,M,ACT,NO,2013-01-01,80
Y15-64,PC_POP,M,ACT,NO,2014-01-01,80
Y15-64,PC_POP,M,ACT,NO,2015-01-01,80
Y15-64,PC_POP,M,ACT,NO,2016-01-01,80
Y15-64,PC_POP,M,ACT,NO,2017-01-01,79
Y15-64,PC_POP,M,ACT,PL,2005-01-01,70
Y15-64,PC_POP,M,ACT,PL,2006-01-01,70
Y15-64,PC_POP,M,ACT,PL,2007-01-01,70
Y15-64,PC_POP,M,ACT,PL,2008-01-01,70
Y15-64,PC_POP,M,ACT,PL,2009-01-01,71
Y15-64,PC_POP,M,ACT,PL,2010-01-01,72
Y15-64,PC_POP,M,ACT,PL,2011-01-01,72
Y15-64,PC_POP,M,ACT,PL,2012-01-01,73
Y15-64,PC_POP,M,ACT,PL,2013-01-01,73
Y15-64,PC_POP,M,ACT,PL,2014-01-01,74
Y15-64,PC_POP,M,ACT,PL,2015-01-01,74
Y15-64,PC_POP,M,ACT,PL,2016-01-01,75
Y15-64,PC_POP,M,ACT,PL,2017-01-01,76
Y15-64,PC_POP,M,ACT,PT,2005-01-01,78
Y15-64,PC_POP,M,ACT,PT,2006-01-01,79
Y15-64,PC_POP,M,ACT,PT,2007-01-01,79
Y15-64,PC_POP,M,ACT,PT,2008-01-01,79
