unit,bop_item,sector10,sectpart,stk_flow,partner,s_adj,geotime,date,value
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,SK,2009-01-01,-2440.7
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,SK,2010-01-01,-2410.4
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,SK,2011-01-01,-3335.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,SK,2012-01-01,319.1
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,SK,2013-01-01,-537.2
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,SK,2014-01-01,-304.8
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,SK,2015-01-01,-447.1
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,SK,2016-01-01,-1675.3
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,SK,2017-01-01,-2221.4
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,UK,1995-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,UK,1996-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,UK,1997-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,UK,1998-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,UK,1999-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,UK,2000-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,UK,2001-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,UK,2002-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,UK,2003-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,UK,2004-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,UK,2005-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,UK,2006-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,UK,2007-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,UK,2008-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,UK,2009-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,UK,2010-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,UK,2011-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,UK,2012-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,UK,2013-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,UK,2014-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,UK,2015-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,UK,2016-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,UK,2017-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,AT,1995-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,AT,1996-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,AT,1997-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,AT,1998-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,AT,1999-01-01,-3.9
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,AT,2000-01-01,-1.9
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,AT,2001-01-01,-2.6
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,AT,2002-01-01,0.8
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,AT,2003-01-01,2.2
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,AT,2004-01-01,1.8
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,AT,2005-01-01,2.1
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,AT,2006-01-01,4.5
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,AT,2007-01-01,4.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,AT,2008-01-01,3.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,AT,2009-01-01,3.2
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,AT,2010-01-01,1.1
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,AT,2011-01-01,1.5
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,AT,2012-01-01,1.6
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,AT,2013-01-01,3.4
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,AT,2014-01-01,0.9
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,AT,2015-01-01,1.2
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,AT,2016-01-01,3.0
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,AT,2017-01-01,2.4
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BE,1995-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BE,1996-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BE,1997-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BE,1998-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BE,1999-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BE,2000-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BE,2001-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BE,2002-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BE,2003-01-01,3.4
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BE,2004-01-01,2.7
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BE,2005-01-01,2.4
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BE,2006-01-01,1.8
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BE,2007-01-01,1.7
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BE,2008-01-01,-2.1
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BE,2009-01-01,-3.6
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BE,2010-01-01,1.4
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BE,2011-01-01,-1.8
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BE,2012-01-01,0.4
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BE,2013-01-01,0.0
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BE,2014-01-01,-0.8
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BE,2015-01-01,-0.5
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BE,2016-01-01,-0.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BE,2017-01-01,-0.9
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BG,1995-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BG,1996-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BG,1997-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BG,1998-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BG,1999-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BG,2000-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BG,2001-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BG,2002-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BG,2003-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BG,2004-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BG,2005-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BG,2006-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BG,2007-01-01,-32.4
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BG,2008-01-01,-29.0
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BG,2009-01-01,-6.6
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BG,2010-01-01,1.8
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BG,2011-01-01,3.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BG,2012-01-01,2.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BG,2013-01-01,2.1
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BG,2014-01-01,1.0
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BG,2015-01-01,6.8
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BG,2016-01-01,8.6
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,BG,2017-01-01,4.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CY,1995-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CY,1996-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CY,1997-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CY,1998-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CY,1999-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CY,2000-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CY,2001-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CY,2002-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CY,2003-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CY,2004-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CY,2005-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CY,2006-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CY,2007-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CY,2008-01-01,-18.5
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CY,2009-01-01,-8.4
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CY,2010-01-01,-8.6
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CY,2011-01-01,-1.2
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CY,2012-01-01,-2.1
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CY,2013-01-01,-1.9
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CY,2014-01-01,-7.1
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CY,2015-01-01,-1.6
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CY,2016-01-01,-4.7
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CY,2017-01-01,-5.6
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CZ,1995-01-01,-1.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CZ,1996-01-01,-7.5
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CZ,1997-01-01,-4.6
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CZ,1998-01-01,-1.5
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CZ,1999-01-01,-2.2
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CZ,2000-01-01,-4.9
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CZ,2001-01-01,-4.1
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CZ,2002-01-01,-4.9
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CZ,2003-01-01,-5.1
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CZ,2004-01-01,-4.9
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CZ,2005-01-01,-1.6
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CZ,2006-01-01,-2.4
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CZ,2007-01-01,-2.9
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CZ,2008-01-01,-1.1
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CZ,2009-01-01,-1.8
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CZ,2010-01-01,-3.1
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CZ,2011-01-01,-1.9
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CZ,2012-01-01,0.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CZ,2013-01-01,1.7
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CZ,2014-01-01,1.5
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CZ,2015-01-01,3.8
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CZ,2016-01-01,2.5
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,CZ,2017-01-01,2.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DE,1995-01-01,-1.4
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DE,1996-01-01,-0.8
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DE,1997-01-01,-0.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DE,1998-01-01,-0.8
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DE,1999-01-01,0.2
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DE,2000-01-01,-2.0
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DE,2001-01-01,0.0
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DE,2002-01-01,0.4
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DE,2003-01-01,2.1
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DE,2004-01-01,5.0
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DE,2005-01-01,4.2
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DE,2006-01-01,6.6
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DE,2007-01-01,7.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DE,2008-01-01,4.7
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DE,2009-01-01,5.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DE,2010-01-01,3.6
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DE,2011-01-01,4.5
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DE,2012-01-01,5.5
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DE,2013-01-01,8.0
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DE,2014-01-01,8.2
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DE,2015-01-01,7.9
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DE,2016-01-01,8.2
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DE,2017-01-01,8.5
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DK,1995-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DK,1996-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DK,1997-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DK,1998-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DK,1999-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DK,2000-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DK,2001-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DK,2002-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DK,2003-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DK,2004-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DK,2005-01-01,3.4
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DK,2006-01-01,0.8
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DK,2007-01-01,1.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DK,2008-01-01,-0.9
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DK,2009-01-01,2.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DK,2010-01-01,-0.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DK,2011-01-01,5.6
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DK,2012-01-01,5.2
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DK,2013-01-01,3.9
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DK,2014-01-01,7.6
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DK,2015-01-01,6.0
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DK,2016-01-01,5.2
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,DK,2017-01-01,7.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EE,1995-01-01,-3.6
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EE,1996-01-01,-8.8
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EE,1997-01-01,-11.7
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EE,1998-01-01,-8.6
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EE,1999-01-01,-4.9
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EE,2000-01-01,-4.9
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EE,2001-01-01,-5.0
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EE,2002-01-01,-9.5
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EE,2003-01-01,-4.6
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EE,2004-01-01,-12.0
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EE,2005-01-01,-8.2
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EE,2006-01-01,-14.2
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EE,2007-01-01,-14.5
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EE,2008-01-01,-7.5
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EE,2009-01-01,6.5
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EE,2010-01-01,5.6
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EE,2011-01-01,6.1
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EE,2012-01-01,2.8
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EE,2013-01-01,2.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EE,2014-01-01,1.5
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EE,2015-01-01,4.6
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EE,2016-01-01,1.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EE,2017-01-01,4.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EL,1995-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EL,1996-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EL,1997-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EL,1998-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EL,1999-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EL,2000-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EL,2001-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EL,2002-01-01,-6.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EL,2003-01-01,-6.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EL,2004-01-01,-5.2
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EL,2005-01-01,-6.6
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EL,2006-01-01,-9.2
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EL,2007-01-01,-12.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EL,2008-01-01,-12.7
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EL,2009-01-01,-10.9
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EL,2010-01-01,-9.7
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EL,2011-01-01,-8.7
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EL,2012-01-01,-1.9
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EL,2013-01-01,1.4
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EL,2014-01-01,0.8
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EL,2015-01-01,1.6
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EL,2016-01-01,-0.4
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,EL,2017-01-01,-0.4
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,ES,1995-01-01,0.1
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,ES,1996-01-01,0.6
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,ES,1997-01-01,0.5
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,ES,1998-01-01,-0.2
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,ES,1999-01-01,-1.9
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,ES,2000-01-01,-3.0
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,ES,2001-01-01,-3.1
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,ES,2002-01-01,-2.0
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,ES,2003-01-01,-2.2
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,ES,2004-01-01,-4.0
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,ES,2005-01-01,-6.5
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,ES,2006-01-01,-8.4
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,ES,2007-01-01,-9.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,ES,2008-01-01,-8.9
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,ES,2009-01-01,-4.7
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,ES,2010-01-01,-4.0
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,ES,2011-01-01,-2.8
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,ES,2012-01-01,0.2
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,ES,2013-01-01,3.2
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,ES,2014-01-01,1.2
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,ES,2015-01-01,2.0
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,ES,2016-01-01,2.2
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,ES,2017-01-01,1.8
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FI,1995-01-01,2.8
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FI,1996-01-01,3.5
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FI,1997-01-01,4.2
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FI,1998-01-01,1.5
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FI,1999-01-01,3.8
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FI,2000-01-01,-0.1
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FI,2001-01-01,-0.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FI,2002-01-01,6.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FI,2003-01-01,-2.0
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FI,2004-01-01,5.4
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FI,2005-01-01,3.1
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FI,2006-01-01,3.1
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FI,2007-01-01,0.0
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FI,2008-01-01,-2.6
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FI,2009-01-01,-2.9
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FI,2010-01-01,1.7
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FI,2011-01-01,-4.2
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FI,2012-01-01,-8.5
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FI,2013-01-01,-3.5
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FI,2014-01-01,-3.9
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FI,2015-01-01,-3.4
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FI,2016-01-01,-5.8
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FI,2017-01-01,-2.1
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FR,1995-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FR,1996-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FR,1997-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FR,1998-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FR,1999-01-01,2.9
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FR,2000-01-01,2.9
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FR,2001-01-01,1.2
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FR,2002-01-01,0.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FR,2003-01-01,-1.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FR,2004-01-01,0.4
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FR,2005-01-01,-0.5
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FR,2006-01-01,-1.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FR,2007-01-01,0.0
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FR,2008-01-01,-1.7
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FR,2009-01-01,-2.0
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FR,2010-01-01,-0.1
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FR,2011-01-01,-2.7
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FR,2012-01-01,-1.8
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FR,2013-01-01,-0.7
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FR,2014-01-01,-0.4
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FR,2015-01-01,0.0
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FR,2016-01-01,-0.6
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,FR,2017-01-01,-1.4
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,HR,1995-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,HR,1996-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,HR,1997-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,HR,1998-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,HR,1999-01-01,
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,HR,2000-01-01,-5.8
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,HR,2001-01-01,-4.0
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,HR,2002-01-01,-7.6
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,HR,2003-01-01,-8.3
PC_GDP,FA,S1,S1,NET,WRL_REST,NSA,HR,2004-01-01,-7.3
