indic_bt,nace_r2,s_adj,unit,geotime,date,value
PRIN,MIG_ING,NSA,I2015_NSA,BG,2018-07-01,103.0
PRIN,MIG_ING,NSA,I2015_NSA,BG,2018-08-01,103.1
PRIN,MIG_ING,NSA,I2015_NSA,BG,2018-09-01,
PRIN,MIG_ING,NSA,I2015_NSA,CH,2017-10-01,98.2
PRIN,MIG_ING,NSA,I2015_NSA,CH,2017-11-01,98.4
PRIN,MIG_ING,NSA,I2015_NSA,CH,2017-12-01,98.4
PRIN,MIG_ING,NSA,I2015_NSA,CH,2018-01-01,98.4
PRIN,MIG_ING,NSA,I2015_NSA,CH,2018-02-01,98.6
PRIN,MIG_ING,NSA,I2015_NSA,CH,2018-03-01,98.6
PRIN,MIG_ING,NSA,I2015_NSA,CH,2018-04-01,98.7
PRIN,MIG_ING,NSA,I2015_NSA,CH,2018-05-01,98.9
PRIN,MIG_ING,NSA,I2015_NSA,CH,2018-06-01,99.4
PRIN,MIG_ING,NSA,I2015_NSA,CH,2018-07-01,99.5
PRIN,MIG_ING,NSA,I2015_NSA,CH,2018-08-01,99.8
PRIN,MIG_ING,NSA,I2015_NSA,CH,2018-09-01,99.8
PRIN,MIG_ING,NSA,I2015_NSA,CY,2017-10-01,98.9
PRIN,MIG_ING,NSA,I2015_NSA,CY,2017-11-01,99.0
PRIN,MIG_ING,NSA,I2015_NSA,CY,2017-12-01,98.6
PRIN,MIG_ING,NSA,I2015_NSA,CY,2018-01-01,98.5
PRIN,MIG_ING,NSA,I2015_NSA,CY,2018-02-01,98.6
PRIN,MIG_ING,NSA,I2015_NSA,CY,2018-03-01,98.7
PRIN,MIG_ING,NSA,I2015_NSA,CY,2018-04-01,98.7
PRIN,MIG_ING,NSA,I2015_NSA,CY,2018-05-01,98.8
PRIN,MIG_ING,NSA,I2015_NSA,CY,2018-06-01,98.6
PRIN,MIG_ING,NSA,I2015_NSA,CY,2018-07-01,99.2
PRIN,MIG_ING,NSA,I2015_NSA,CY,2018-08-01,99.2
PRIN,MIG_ING,NSA,I2015_NSA,CY,2018-09-01,
PRIN,MIG_ING,NSA,I2015_NSA,CZ,2017-10-01,99.5
PRIN,MIG_ING,NSA,I2015_NSA,CZ,2017-11-01,99.3
PRIN,MIG_ING,NSA,I2015_NSA,CZ,2017-12-01,99.8
PRIN,MIG_ING,NSA,I2015_NSA,CZ,2018-01-01,100.1
PRIN,MIG_ING,NSA,I2015_NSA,CZ,2018-02-01,100.1
PRIN,MIG_ING,NSA,I2015_NSA,CZ,2018-03-01,100.4
PRIN,MIG_ING,NSA,I2015_NSA,CZ,2018-04-01,100.4
PRIN,MIG_ING,NSA,I2015_NSA,CZ,2018-05-01,101.3
PRIN,MIG_ING,NSA,I2015_NSA,CZ,2018-06-01,102.0
PRIN,MIG_ING,NSA,I2015_NSA,CZ,2018-07-01,102.5
PRIN,MIG_ING,NSA,I2015_NSA,CZ,2018-08-01,102.5
PRIN,MIG_ING,NSA,I2015_NSA,CZ,2018-09-01,102.6
PRIN,MIG_ING,NSA,I2015_NSA,DE,2017-10-01,102.2
PRIN,MIG_ING,NSA,I2015_NSA,DE,2017-11-01,102.3
PRIN,MIG_ING,NSA,I2015_NSA,DE,2017-12-01,102.5
PRIN,MIG_ING,NSA,I2015_NSA,DE,2018-01-01,103.3
PRIN,MIG_ING,NSA,I2015_NSA,DE,2018-02-01,103.5
PRIN,MIG_ING,NSA,I2015_NSA,DE,2018-03-01,103.7
PRIN,MIG_ING,NSA,I2015_NSA,DE,2018-04-01,103.9
PRIN,MIG_ING,NSA,I2015_NSA,DE,2018-05-01,104.3
PRIN,MIG_ING,NSA,I2015_NSA,DE,2018-06-01,104.7
PRIN,MIG_ING,NSA,I2015_NSA,DE,2018-07-01,104.7
PRIN,MIG_ING,NSA,I2015_NSA,DE,2018-08-01,104.9
PRIN,MIG_ING,NSA,I2015_NSA,DE,2018-09-01,104.9
PRIN,MIG_ING,NSA,I2015_NSA,DK,2017-10-01,100.9
PRIN,MIG_ING,NSA,I2015_NSA,DK,2017-11-01,100.9
PRIN,MIG_ING,NSA,I2015_NSA,DK,2017-12-01,100.8
PRIN,MIG_ING,NSA,I2015_NSA,DK,2018-01-01,101.5
PRIN,MIG_ING,NSA,I2015_NSA,DK,2018-02-01,101.7
PRIN,MIG_ING,NSA,I2015_NSA,DK,2018-03-01,102.1
PRIN,MIG_ING,NSA,I2015_NSA,DK,2018-04-01,102.1
PRIN,MIG_ING,NSA,I2015_NSA,DK,2018-05-01,102.2
PRIN,MIG_ING,NSA,I2015_NSA,DK,2018-06-01,102.2
PRIN,MIG_ING,NSA,I2015_NSA,DK,2018-07-01,102.8
PRIN,MIG_ING,NSA,I2015_NSA,DK,2018-08-01,102.8
PRIN,MIG_ING,NSA,I2015_NSA,DK,2018-09-01,102.7
PRIN,MIG_ING,NSA,I2015_NSA,EA19,2017-10-01,102.1
PRIN,MIG_ING,NSA,I2015_NSA,EA19,2017-11-01,102.2
PRIN,MIG_ING,NSA,I2015_NSA,EA19,2017-12-01,102.3
PRIN,MIG_ING,NSA,I2015_NSA,EA19,2018-01-01,103.0
PRIN,MIG_ING,NSA,I2015_NSA,EA19,2018-02-01,103.3
PRIN,MIG_ING,NSA,I2015_NSA,EA19,2018-03-01,103.5
PRIN,MIG_ING,NSA,I2015_NSA,EA19,2018-04-01,103.7
PRIN,MIG_ING,NSA,I2015_NSA,EA19,2018-05-01,104.1
PRIN,MIG_ING,NSA,I2015_NSA,EA19,2018-06-01,104.4
PRIN,MIG_ING,NSA,I2015_NSA,EA19,2018-07-01,104.5
PRIN,MIG_ING,NSA,I2015_NSA,EA19,2018-08-01,104.6
PRIN,MIG_ING,NSA,I2015_NSA,EA19,2018-09-01,
PRIN,MIG_ING,NSA,I2015_NSA,EE,2017-10-01,99.9
PRIN,MIG_ING,NSA,I2015_NSA,EE,2017-11-01,100.1
PRIN,MIG_ING,NSA,I2015_NSA,EE,2017-12-01,100.5
PRIN,MIG_ING,NSA,I2015_NSA,EE,2018-01-01,101.9
PRIN,MIG_ING,NSA,I2015_NSA,EE,2018-02-01,102.1
PRIN,MIG_ING,NSA,I2015_NSA,EE,2018-03-01,102.2
PRIN,MIG_ING,NSA,I2015_NSA,EE,2018-04-01,102.4
PRIN,MIG_ING,NSA,I2015_NSA,EE,2018-05-01,102.7
PRIN,MIG_ING,NSA,I2015_NSA,EE,2018-06-01,102.5
PRIN,MIG_ING,NSA,I2015_NSA,EE,2018-07-01,102.4
PRIN,MIG_ING,NSA,I2015_NSA,EE,2018-08-01,103.0
PRIN,MIG_ING,NSA,I2015_NSA,EE,2018-09-01,102.5
PRIN,MIG_ING,NSA,I2015_NSA,EL,2017-10-01,99.2
PRIN,MIG_ING,NSA,I2015_NSA,EL,2017-11-01,99.2
PRIN,MIG_ING,NSA,I2015_NSA,EL,2017-12-01,99.1
PRIN,MIG_ING,NSA,I2015_NSA,EL,2018-01-01,99.4
PRIN,MIG_ING,NSA,I2015_NSA,EL,2018-02-01,99.6
PRIN,MIG_ING,NSA,I2015_NSA,EL,2018-03-01,99.7
PRIN,MIG_ING,NSA,I2015_NSA,EL,2018-04-01,100.0
PRIN,MIG_ING,NSA,I2015_NSA,EL,2018-05-01,100.2
PRIN,MIG_ING,NSA,I2015_NSA,EL,2018-06-01,100.2
PRIN,MIG_ING,NSA,I2015_NSA,EL,2018-07-01,100.0
PRIN,MIG_ING,NSA,I2015_NSA,EL,2018-08-01,100.1
PRIN,MIG_ING,NSA,I2015_NSA,EL,2018-09-01,
PRIN,MIG_ING,NSA,I2015_NSA,ES,2017-10-01,102.5
PRIN,MIG_ING,NSA,I2015_NSA,ES,2017-11-01,102.6
PRIN,MIG_ING,NSA,I2015_NSA,ES,2017-12-01,102.9
PRIN,MIG_ING,NSA,I2015_NSA,ES,2018-01-01,103.4
PRIN,MIG_ING,NSA,I2015_NSA,ES,2018-02-01,103.9
PRIN,MIG_ING,NSA,I2015_NSA,ES,2018-03-01,104.0
PRIN,MIG_ING,NSA,I2015_NSA,ES,2018-04-01,104.2
PRIN,MIG_ING,NSA,I2015_NSA,ES,2018-05-01,104.4
PRIN,MIG_ING,NSA,I2015_NSA,ES,2018-06-01,105.0
PRIN,MIG_ING,NSA,I2015_NSA,ES,2018-07-01,104.8
PRIN,MIG_ING,NSA,I2015_NSA,ES,2018-08-01,104.7
PRIN,MIG_ING,NSA,I2015_NSA,ES,2018-09-01,
PRIN,MIG_ING,NSA,I2015_NSA,EU28,2017-10-01,102.6
PRIN,MIG_ING,NSA,I2015_NSA,EU28,2017-11-01,102.7
PRIN,MIG_ING,NSA,I2015_NSA,EU28,2017-12-01,102.9
PRIN,MIG_ING,NSA,I2015_NSA,EU28,2018-01-01,103.6
PRIN,MIG_ING,NSA,I2015_NSA,EU28,2018-02-01,103.9
PRIN,MIG_ING,NSA,I2015_NSA,EU28,2018-03-01,104.1
PRIN,MIG_ING,NSA,I2015_NSA,EU28,2018-04-01,104.4
PRIN,MIG_ING,NSA,I2015_NSA,EU28,2018-05-01,104.8
PRIN,MIG_ING,NSA,I2015_NSA,EU28,2018-06-01,105.2
PRIN,MIG_ING,NSA,I2015_NSA,EU28,2018-07-01,105.3
PRIN,MIG_ING,NSA,I2015_NSA,EU28,2018-08-01,105.4
PRIN,MIG_ING,NSA,I2015_NSA,EU28,2018-09-01,
PRIN,MIG_ING,NSA,I2015_NSA,FI,2017-10-01,100.7
PRIN,MIG_ING,NSA,I2015_NSA,FI,2017-11-01,101.0
PRIN,MIG_ING,NSA,I2015_NSA,FI,2017-12-01,101.4
PRIN,MIG_ING,NSA,I2015_NSA,FI,2018-01-01,101.7
PRIN,MIG_ING,NSA,I2015_NSA,FI,2018-02-01,102.1
PRIN,MIG_ING,NSA,I2015_NSA,FI,2018-03-01,102.5
PRIN,MIG_ING,NSA,I2015_NSA,FI,2018-04-01,102.7
PRIN,MIG_ING,NSA,I2015_NSA,FI,2018-05-01,103.2
PRIN,MIG_ING,NSA,I2015_NSA,FI,2018-06-01,104.1
PRIN,MIG_ING,NSA,I2015_NSA,FI,2018-07-01,104.0
PRIN,MIG_ING,NSA,I2015_NSA,FI,2018-08-01,104.7
PRIN,MIG_ING,NSA,I2015_NSA,FI,2018-09-01,
PRIN,MIG_ING,NSA,I2015_NSA,FR,2017-10-01,100.7
PRIN,MIG_ING,NSA,I2015_NSA,FR,2017-11-01,100.6
PRIN,MIG_ING,NSA,I2015_NSA,FR,2017-12-01,100.7
PRIN,MIG_ING,NSA,I2015_NSA,FR,2018-01-01,101.5
PRIN,MIG_ING,NSA,I2015_NSA,FR,2018-02-01,101.8
PRIN,MIG_ING,NSA,I2015_NSA,FR,2018-03-01,102.0
PRIN,MIG_ING,NSA,I2015_NSA,FR,2018-04-01,102.3
PRIN,MIG_ING,NSA,I2015_NSA,FR,2018-05-01,103.0
PRIN,MIG_ING,NSA,I2015_NSA,FR,2018-06-01,103.1
PRIN,MIG_ING,NSA,I2015_NSA,FR,2018-07-01,103.3
PRIN,MIG_ING,NSA,I2015_NSA,FR,2018-08-01,103.5
PRIN,MIG_ING,NSA,I2015_NSA,FR,2018-09-01,
PRIN,MIG_ING,NSA,I2015_NSA,HR,2017-10-01,99.6
PRIN,MIG_ING,NSA,I2015_NSA,HR,2017-11-01,99.8
PRIN,MIG_ING,NSA,I2015_NSA,HR,2017-12-01,100.2
PRIN,MIG_ING,NSA,I2015_NSA,HR,2018-01-01,100.3
PRIN,MIG_ING,NSA,I2015_NSA,HR,2018-02-01,100.4
PRIN,MIG_ING,NSA,I2015_NSA,HR,2018-03-01,100.6
PRIN,MIG_ING,NSA,I2015_NSA,HR,2018-04-01,100.8
PRIN,MIG_ING,NSA,I2015_NSA,HR,2018-05-01,100.9
PRIN,MIG_ING,NSA,I2015_NSA,HR,2018-06-01,100.3
PRIN,MIG_ING,NSA,I2015_NSA,HR,2018-07-01,100.6
PRIN,MIG_ING,NSA,I2015_NSA,HR,2018-08-01,100.6
PRIN,MIG_ING,NSA,I2015_NSA,HR,2018-09-01,101.0
PRIN,MIG_ING,NSA,I2015_NSA,HU,2017-10-01,106.2
PRIN,MIG_ING,NSA,I2015_NSA,HU,2017-11-01,106.7
PRIN,MIG_ING,NSA,I2015_NSA,HU,2017-12-01,107.2
PRIN,MIG_ING,NSA,I2015_NSA,HU,2018-01-01,107.7
PRIN,MIG_ING,NSA,I2015_NSA,HU,2018-02-01,108.8
PRIN,MIG_ING,NSA,I2015_NSA,HU,2018-03-01,109.2
PRIN,MIG_ING,NSA,I2015_NSA,HU,2018-04-01,109.3
PRIN,MIG_ING,NSA,I2015_NSA,HU,2018-05-01,110.2
PRIN,MIG_ING,NSA,I2015_NSA,HU,2018-06-01,111.9
PRIN,MIG_ING,NSA,I2015_NSA,HU,2018-07-01,112.4
PRIN,MIG_ING,NSA,I2015_NSA,HU,2018-08-01,112.6
PRIN,MIG_ING,NSA,I2015_NSA,HU,2018-09-01,
PRIN,MIG_ING,NSA,I2015_NSA,IE,2017-10-01,
PRIN,MIG_ING,NSA,I2015_NSA,IE,2017-11-01,
PRIN,MIG_ING,NSA,I2015_NSA,IE,2017-12-01,
PRIN,MIG_ING,NSA,I2015_NSA,IE,2018-01-01,
PRIN,MIG_ING,NSA,I2015_NSA,IE,2018-02-01,
PRIN,MIG_ING,NSA,I2015_NSA,IE,2018-03-01,
PRIN,MIG_ING,NSA,I2015_NSA,IE,2018-04-01,
PRIN,MIG_ING,NSA,I2015_NSA,IE,2018-05-01,
PRIN,MIG_ING,NSA,I2015_NSA,IE,2018-06-01,
PRIN,MIG_ING,NSA,I2015_NSA,IE,2018-07-01,
PRIN,MIG_ING,NSA,I2015_NSA,IE,2018-08-01,
PRIN,MIG_ING,NSA,I2015_NSA,IE,2018-09-01,
PRIN,MIG_ING,NSA,I2015_NSA,IT,2017-10-01,102.3
PRIN,MIG_ING,NSA,I2015_NSA,IT,2017-11-01,102.4
PRIN,MIG_ING,NSA,I2015_NSA,IT,2017-12-01,102.4
PRIN,MIG_ING,NSA,I2015_NSA,IT,2018-01-01,102.8
PRIN,MIG_ING,NSA,I2015_NSA,IT,2018-02-01,103.0
PRIN,MIG_ING,NSA,I2015_NSA,IT,2018-03-01,103.3
PRIN,MIG_ING,NSA,I2015_NSA,IT,2018-04-01,103.4
PRIN,MIG_ING,NSA,I2015_NSA,IT,2018-05-01,103.6
PRIN,MIG_ING,NSA,I2015_NSA,IT,2018-06-01,103.8
PRIN,MIG_ING,NSA,I2015_NSA,IT,2018-07-01,104.0
PRIN,MIG_ING,NSA,I2015_NSA,IT,2018-08-01,104.1
PRIN,MIG_ING,NSA,I2015_NSA,IT,2018-09-01,
PRIN,MIG_ING,NSA,I2015_NSA,LT,2017-10-01,98.2
PRIN,MIG_ING,NSA,I2015_NSA,LT,2017-11-01,99.0
PRIN,MIG_ING,NSA,I2015_NSA,LT,2017-12-01,99.0
PRIN,MIG_ING,NSA,I2015_NSA,LT,2018-01-01,99.9
PRIN,MIG_ING,NSA,I2015_NSA,LT,2018-02-01,99.1
PRIN,MIG_ING,NSA,I2015_NSA,LT,2018-03-01,99.5
PRIN,MIG_ING,NSA,I2015_NSA,LT,2018-04-01,99.7
PRIN,MIG_ING,NSA,I2015_NSA,LT,2018-05-01,99.7
PRIN,MIG_ING,NSA,I2015_NSA,LT,2018-06-01,99.4
PRIN,MIG_ING,NSA,I2015_NSA,LT,2018-07-01,100.1
PRIN,MIG_ING,NSA,I2015_NSA,LT,2018-08-01,100.7
PRIN,MIG_ING,NSA,I2015_NSA,LT,2018-09-01,101.1
PRIN,MIG_ING,NSA,I2015_NSA,LU,2017-10-01,108.5
PRIN,MIG_ING,NSA,I2015_NSA,LU,2017-11-01,107.9
PRIN,MIG_ING,NSA,I2015_NSA,LU,2017-12-01,109.6
PRIN,MIG_ING,NSA,I2015_NSA,LU,2018-01-01,109.7
PRIN,MIG_ING,NSA,I2015_NSA,LU,2018-02-01,112.1
PRIN,MIG_ING,NSA,I2015_NSA,LU,2018-03-01,111.1
PRIN,MIG_ING,NSA,I2015_NSA,LU,2018-04-01,112.2
PRIN,MIG_ING,NSA,I2015_NSA,LU,2018-05-01,114.2
PRIN,MIG_ING,NSA,I2015_NSA,LU,2018-06-01,111.5
PRIN,MIG_ING,NSA,I2015_NSA,LU,2018-07-01,110.5
PRIN,MIG_ING,NSA,I2015_NSA,LU,2018-08-01,110.7
PRIN,MIG_ING,NSA,I2015_NSA,LU,2018-09-01,
PRIN,MIG_ING,NSA,I2015_NSA,LV,2017-10-01,101.3
PRIN,MIG_ING,NSA,I2015_NSA,LV,2017-11-01,101.3
PRIN,MIG_ING,NSA,I2015_NSA,LV,2017-12-01,102.2
PRIN,MIG_ING,NSA,I2015_NSA,LV,2018-01-01,104.4
PRIN,MIG_ING,NSA,I2015_NSA,LV,2018-02-01,105.4
PRIN,MIG_ING,NSA,I2015_NSA,LV,2018-03-01,105.6
PRIN,MIG_ING,NSA,I2015_NSA,LV,2018-04-01,106.3
PRIN,MIG_ING,NSA,I2015_NSA,LV,2018-05-01,106.4
PRIN,MIG_ING,NSA,I2015_NSA,LV,2018-06-01,106.7
PRIN,MIG_ING,NSA,I2015_NSA,LV,2018-07-01,108.2
PRIN,MIG_ING,NSA,I2015_NSA,LV,2018-08-01,109.0
PRIN,MIG_ING,NSA,I2015_NSA,LV,2018-09-01,109.7
PRIN,MIG_ING,NSA,I2015_NSA,MK,2017-10-01,99.2
PRIN,MIG_ING,NSA,I2015_NSA,MK,2017-11-01,99.5
PRIN,MIG_ING,NSA,I2015_NSA,MK,2017-12-01,99.6
PRIN,MIG_ING,NSA,I2015_NSA,MK,2018-01-01,99.8
PRIN,MIG_ING,NSA,I2015_NSA,MK,2018-02-01,99.6
PRIN,MIG_ING,NSA,I2015_NSA,MK,2018-03-01,99.8
PRIN,MIG_ING,NSA,I2015_NSA,MK,2018-04-01,100.8
PRIN,MIG_ING,NSA,I2015_NSA,MK,2018-05-01,100.7
PRIN,MIG_ING,NSA,I2015_NSA,MK,2018-06-01,100.4
PRIN,MIG_ING,NSA,I2015_NSA,MK,2018-07-01,100.2
PRIN,MIG_ING,NSA,I2015_NSA,MK,2018-08-01,100.5
PRIN,MIG_ING,NSA,I2015_NSA,MK,2018-09-01,
PRIN,MIG_ING,NSA,I2015_NSA,MT,2017-10-01,103.7
PRIN,MIG_ING,NSA,I2015_NSA,MT,2017-11-01,103.4
PRIN,MIG_ING,NSA,I2015_NSA,MT,2017-12-01,103.4
PRIN,MIG_ING,NSA,I2015_NSA,MT,2018-01-01,103.8
PRIN,MIG_ING,NSA,I2015_NSA,MT,2018-02-01,103.7
PRIN,MIG_ING,NSA,I2015_NSA,MT,2018-03-01,104.1
PRIN,MIG_ING,NSA,I2015_NSA,MT,2018-04-01,104.9
PRIN,MIG_ING,NSA,I2015_NSA,MT,2018-05-01,106.4
PRIN,MIG_ING,NSA,I2015_NSA,MT,2018-06-01,106.3
PRIN,MIG_ING,NSA,I2015_NSA,MT,2018-07-01,106.3
PRIN,MIG_ING,NSA,I2015_NSA,MT,2018-08-01,106.3
PRIN,MIG_ING,NSA,I2015_NSA,MT,2018-09-01,
PRIN,MIG_ING,NSA,I2015_NSA,NL,2017-10-01,103.1
PRIN,MIG_ING,NSA,I2015_NSA,NL,2017-11-01,103.4
PRIN,MIG_ING,NSA,I2015_NSA,NL,2017-12-01,103.6
PRIN,MIG_ING,NSA,I2015_NSA,NL,2018-01-01,104.3
PRIN,MIG_ING,NSA,I2015_NSA,NL,2018-02-01,104.7
PRIN,MIG_ING,NSA,I2015_NSA,NL,2018-03-01,104.7
PRIN,MIG_ING,NSA,I2015_NSA,NL,2018-04-01,105.3
PRIN,MIG_ING,NSA,I2015_NSA,NL,2018-05-01,105.8
PRIN,MIG_ING,NSA,I2015_NSA,NL,2018-06-01,107.1
PRIN,MIG_ING,NSA,I2015_NSA,NL,2018-07-01,107.1
PRIN,MIG_ING,NSA,I2015_NSA,NL,2018-08-01,107.2
PRIN,MIG_ING,NSA,I2015_NSA,NL,2018-09-01,
PRIN,MIG_ING,NSA,I2015_NSA,NO,2017-10-01,91.1
PRIN,MIG_ING,NSA,I2015_NSA,NO,2017-11-01,91.7
PRIN,MIG_ING,NSA,I2015_NSA,NO,2017-12-01,90.4
PRIN,MIG_ING,NSA,I2015_NSA,NO,2018-01-01,92.5
PRIN,MIG_ING,NSA,I2015_NSA,NO,2018-02-01,93.5
PRIN,MIG_ING,NSA,I2015_NSA,NO,2018-03-01,91.9
PRIN,MIG_ING,NSA,I2015_NSA,NO,2018-04-01,91.9
PRIN,MIG_ING,NSA,I2015_NSA,NO,2018-05-01,91.5
PRIN,MIG_ING,NSA,I2015_NSA,NO,2018-06-01,92.6
PRIN,MIG_ING,NSA,I2015_NSA,NO,2018-07-01,92.7
PRIN,MIG_ING,NSA,I2015_NSA,NO,2018-08-01,92.7
PRIN,MIG_ING,NSA,I2015_NSA,NO,2018-09-01,93.8
PRIN,MIG_ING,NSA,I2015_NSA,PL,2017-10-01,105.5
PRIN,MIG_ING,NSA,I2015_NSA,PL,2017-11-01,105.8
PRIN,MIG_ING,NSA,I2015_NSA,PL,2017-12-01,105.6
PRIN,MIG_ING,NSA,I2015_NSA,PL,2018-01-01,106.2
PRIN,MIG_ING,NSA,I2015_NSA,PL,2018-02-01,106.7
PRIN,MIG_ING,NSA,I2015_NSA,PL,2018-03-01,107.2
PRIN,MIG_ING,NSA,I2015_NSA,PL,2018-04-01,107.4
PRIN,MIG_ING,NSA,I2015_NSA,PL,2018-05-01,108.0
PRIN,MIG_ING,NSA,I2015_NSA,PL,2018-06-01,108.1
PRIN,MIG_ING,NSA,I2015_NSA,PL,2018-07-01,108.4
PRIN,MIG_ING,NSA,I2015_NSA,PL,2018-08-01,108.5
PRIN,MIG_ING,NSA,I2015_NSA,PL,2018-09-01,
PRIN,MIG_ING,NSA,I2015_NSA,PT,2017-10-01,102.2
PRIN,MIG_ING,NSA,I2015_NSA,PT,2017-11-01,102.5
PRIN,MIG_ING,NSA,I2015_NSA,PT,2017-12-01,102.5
PRIN,MIG_ING,NSA,I2015_NSA,PT,2018-01-01,103.4
PRIN,MIG_ING,NSA,I2015_NSA,PT,2018-02-01,103.6
PRIN,MIG_ING,NSA,I2015_NSA,PT,2018-03-01,103.0
PRIN,MIG_ING,NSA,I2015_NSA,PT,2018-04-01,103.5
PRIN,MIG_ING,NSA,I2015_NSA,PT,2018-05-01,103.6
PRIN,MIG_ING,NSA,I2015_NSA,PT,2018-06-01,104.1
PRIN,MIG_ING,NSA,I2015_NSA,PT,2018-07-01,104.7
PRIN,MIG_ING,NSA,I2015_NSA,PT,2018-08-01,104.9
PRIN,MIG_ING,NSA,I2015_NSA,PT,2018-09-01,105.0
PRIN,MIG_ING,NSA,I2015_NSA,RO,2017-10-01,101.9
PRIN,MIG_ING,NSA,I2015_NSA,RO,2017-11-01,102.2
PRIN,MIG_ING,NSA,I2015_NSA,RO,2017-12-01,102.5
PRIN,MIG_ING,NSA,I2015_NSA,RO,2018-01-01,103.5
PRIN,MIG_ING,NSA,I2015_NSA,RO,2018-02-01,104.2
PRIN,MIG_ING,NSA,I2015_NSA,RO,2018-03-01,104.8
PRIN,MIG_ING,NSA,I2015_NSA,RO,2018-04-01,105.1
PRIN,MIG_ING,NSA,I2015_NSA,RO,2018-05-01,105.2
PRIN,MIG_ING,NSA,I2015_NSA,RO,2018-06-01,105.9
PRIN,MIG_ING,NSA,I2015_NSA,RO,2018-07-01,106.0
PRIN,MIG_ING,NSA,I2015_NSA,RO,2018-08-01,106.5
PRIN,MIG_ING,NSA,I2015_NSA,RO,2018-09-01,
PRIN,MIG_ING,NSA,I2015_NSA,RS,2017-10-01,102.8
PRIN,MIG_ING,NSA,I2015_NSA,RS,2017-11-01,104.1
PRIN,MIG_ING,NSA,I2015_NSA,RS,2017-12-01,104.4
PRIN,MIG_ING,NSA,I2015_NSA,RS,2018-01-01,104.0
PRIN,MIG_ING,NSA,I2015_NSA,RS,2018-02-01,102.9
PRIN,MIG_ING,NSA,I2015_NSA,RS,2018-03-01,105.0
PRIN,MIG_ING,NSA,I2015_NSA,RS,2018-04-01,104.0
PRIN,MIG_ING,NSA,I2015_NSA,RS,2018-05-01,104.5
PRIN,MIG_ING,NSA,I2015_NSA,RS,2018-06-01,104.5
PRIN,MIG_ING,NSA,I2015_NSA,RS,2018-07-01,105.4
PRIN,MIG_ING,NSA,I2015_NSA,RS,2018-08-01,105.3
PRIN,MIG_ING,NSA,I2015_NSA,RS,2018-09-01,105.5
PRIN,MIG_ING,NSA,I2015_NSA,SE,2017-10-01,103.7
PRIN,MIG_ING,NSA,I2015_NSA,SE,2017-11-01,104.5
PRIN,MIG_ING,NSA,I2015_NSA,SE,2017-12-01,105.7
PRIN,MIG_ING,NSA,I2015_NSA,SE,2018-01-01,106.6
PRIN,MIG_ING,NSA,I2015_NSA,SE,2018-02-01,106.4
PRIN,MIG_ING,NSA,I2015_NSA,SE,2018-03-01,106.8
PRIN,MIG_ING,NSA,I2015_NSA,SE,2018-04-01,107.9
PRIN,MIG_ING,NSA,I2015_NSA,SE,2018-05-01,108.9
