age,sex,hhtyp,indic_il,workint,geotime,date,value
Y_LT60,T,HH_NDCH,LI_R_MD60,WI045-055,UK,2014-01-01,19.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI045-055,UK,2015-01-01,16.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI045-055,UK,2016-01-01,16.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI045-055,UK,2017-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,AT,2006-01-01,8.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,AT,2007-01-01,4.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,AT,2008-01-01,9.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,AT,2009-01-01,11.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,AT,2010-01-01,7.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,AT,2011-01-01,9.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,AT,2012-01-01,11.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,AT,2013-01-01,8.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,AT,2014-01-01,8.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,AT,2015-01-01,7.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,AT,2016-01-01,8.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,AT,2017-01-01,8.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,BE,2006-01-01,2.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,BE,2007-01-01,2.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,BE,2008-01-01,4.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,BE,2009-01-01,4.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,BE,2010-01-01,4.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,BE,2011-01-01,4.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,BE,2012-01-01,2.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,BE,2013-01-01,3.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,BE,2014-01-01,3.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,BE,2015-01-01,2.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,BE,2016-01-01,2.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,BE,2017-01-01,2.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,BG,2006-01-01,1.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,BG,2007-01-01,1.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,BG,2008-01-01,5.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,BG,2009-01-01,5.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,BG,2010-01-01,3.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,BG,2011-01-01,6.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,BG,2012-01-01,4.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,BG,2013-01-01,4.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,BG,2014-01-01,8.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,BG,2015-01-01,9.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,BG,2016-01-01,11.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,BG,2017-01-01,10.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CH,2006-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CH,2007-01-01,6.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CH,2008-01-01,7.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CH,2009-01-01,4.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CH,2010-01-01,5.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CH,2011-01-01,6.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CH,2012-01-01,4.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CH,2013-01-01,4.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CH,2014-01-01,3.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CH,2015-01-01,8.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CH,2016-01-01,4.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CH,2017-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CY,2006-01-01,7.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CY,2007-01-01,7.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CY,2008-01-01,3.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CY,2009-01-01,6.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CY,2010-01-01,6.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CY,2011-01-01,5.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CY,2012-01-01,7.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CY,2013-01-01,6.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CY,2014-01-01,5.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CY,2015-01-01,11.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CY,2016-01-01,4.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CY,2017-01-01,4.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CZ,2006-01-01,2.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CZ,2007-01-01,2.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CZ,2008-01-01,1.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CZ,2009-01-01,2.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CZ,2010-01-01,1.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CZ,2011-01-01,2.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CZ,2012-01-01,2.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CZ,2013-01-01,4.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CZ,2014-01-01,3.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CZ,2015-01-01,3.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CZ,2016-01-01,3.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,CZ,2017-01-01,5.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,DE,2006-01-01,4.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,DE,2007-01-01,11.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,DE,2008-01-01,9.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,DE,2009-01-01,8.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,DE,2010-01-01,7.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,DE,2011-01-01,10.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,DE,2012-01-01,9.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,DE,2013-01-01,11.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,DE,2014-01-01,12.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,DE,2015-01-01,12.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,DE,2016-01-01,12.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,DE,2017-01-01,12.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,DK,2006-01-01,6.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,DK,2007-01-01,6.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,DK,2008-01-01,7.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,DK,2009-01-01,8.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,DK,2010-01-01,10.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,DK,2011-01-01,10.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,DK,2012-01-01,11.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,DK,2013-01-01,6.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,DK,2014-01-01,7.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,DK,2015-01-01,7.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,DK,2016-01-01,9.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,DK,2017-01-01,10.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EA18,2006-01-01,5.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EA18,2007-01-01,7.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EA18,2008-01-01,8.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EA18,2009-01-01,7.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EA18,2010-01-01,6.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EA18,2011-01-01,8.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EA18,2012-01-01,7.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EA18,2013-01-01,8.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EA18,2014-01-01,9.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EA18,2015-01-01,8.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EA18,2016-01-01,8.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EA18,2017-01-01,9.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EA19,2006-01-01,5.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EA19,2007-01-01,7.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EA19,2008-01-01,8.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EA19,2009-01-01,7.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EA19,2010-01-01,6.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EA19,2011-01-01,8.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EA19,2012-01-01,7.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EA19,2013-01-01,8.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EA19,2014-01-01,9.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EA19,2015-01-01,8.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EA19,2016-01-01,8.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EA19,2017-01-01,9.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EE,2006-01-01,6.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EE,2007-01-01,6.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EE,2008-01-01,6.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EE,2009-01-01,6.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EE,2010-01-01,6.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EE,2011-01-01,9.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EE,2012-01-01,9.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EE,2013-01-01,8.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EE,2014-01-01,11.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EE,2015-01-01,13.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EE,2016-01-01,10.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EE,2017-01-01,10.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EL,2006-01-01,9.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EL,2007-01-01,11.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EL,2008-01-01,11.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EL,2009-01-01,7.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EL,2010-01-01,7.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EL,2011-01-01,7.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EL,2012-01-01,7.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EL,2013-01-01,9.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EL,2014-01-01,7.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EL,2015-01-01,6.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EL,2016-01-01,9.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EL,2017-01-01,8.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,ES,2006-01-01,5.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,ES,2007-01-01,5.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,ES,2008-01-01,9.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,ES,2009-01-01,7.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,ES,2010-01-01,6.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,ES,2011-01-01,9.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,ES,2012-01-01,6.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,ES,2013-01-01,5.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,ES,2014-01-01,8.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,ES,2015-01-01,10.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,ES,2016-01-01,7.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,ES,2017-01-01,9.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EU27,2006-01-01,5.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EU27,2007-01-01,7.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EU27,2008-01-01,7.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EU27,2009-01-01,6.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EU27,2010-01-01,7.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EU27,2011-01-01,8.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EU27,2012-01-01,8.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EU27,2013-01-01,8.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EU27,2014-01-01,9.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EU27,2015-01-01,9.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EU27,2016-01-01,8.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EU27,2017-01-01,9.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EU28,2006-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EU28,2007-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EU28,2008-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EU28,2009-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EU28,2010-01-01,7.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EU28,2011-01-01,8.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EU28,2012-01-01,8.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EU28,2013-01-01,8.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EU28,2014-01-01,9.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EU28,2015-01-01,9.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EU28,2016-01-01,8.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,EU28,2017-01-01,9.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,FI,2006-01-01,6.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,FI,2007-01-01,5.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,FI,2008-01-01,8.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,FI,2009-01-01,3.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,FI,2010-01-01,4.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,FI,2011-01-01,5.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,FI,2012-01-01,4.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,FI,2013-01-01,6.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,FI,2014-01-01,3.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,FI,2015-01-01,4.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,FI,2016-01-01,3.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,FI,2017-01-01,3.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,FR,2006-01-01,6.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,FR,2007-01-01,8.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,FR,2008-01-01,10.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,FR,2009-01-01,7.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,FR,2010-01-01,8.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,FR,2011-01-01,11.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,FR,2012-01-01,9.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,FR,2013-01-01,9.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,FR,2014-01-01,9.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,FR,2015-01-01,5.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,FR,2016-01-01,9.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,FR,2017-01-01,7.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,HR,2006-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,HR,2007-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,HR,2008-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,HR,2009-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,HR,2010-01-01,1.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,HR,2011-01-01,1.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,HR,2012-01-01,0.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,HR,2013-01-01,1.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,HR,2014-01-01,0.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,HR,2015-01-01,2.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,HR,2016-01-01,2.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,HR,2017-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,HU,2006-01-01,3.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,HU,2007-01-01,2.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,HU,2008-01-01,4.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,HU,2009-01-01,5.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,HU,2010-01-01,3.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,HU,2011-01-01,4.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,HU,2012-01-01,5.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,HU,2013-01-01,9.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,HU,2014-01-01,6.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,HU,2015-01-01,16.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,HU,2016-01-01,9.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,HU,2017-01-01,12.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IE,2006-01-01,2.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IE,2007-01-01,1.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IE,2008-01-01,1.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IE,2009-01-01,4.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IE,2010-01-01,2.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IE,2011-01-01,5.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IE,2012-01-01,1.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IE,2013-01-01,2.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IE,2014-01-01,2.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IE,2015-01-01,1.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IE,2016-01-01,2.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IE,2017-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IS,2006-01-01,10.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IS,2007-01-01,13.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IS,2008-01-01,13.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IS,2009-01-01,15.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IS,2010-01-01,13.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IS,2011-01-01,6.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IS,2012-01-01,4.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IS,2013-01-01,9.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IS,2014-01-01,5.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IS,2015-01-01,10.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IS,2016-01-01,9.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IS,2017-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IT,2006-01-01,4.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IT,2007-01-01,4.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IT,2008-01-01,4.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IT,2009-01-01,6.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IT,2010-01-01,5.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IT,2011-01-01,6.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IT,2012-01-01,7.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IT,2013-01-01,8.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IT,2014-01-01,8.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IT,2015-01-01,10.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IT,2016-01-01,7.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,IT,2017-01-01,8.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LT,2006-01-01,6.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LT,2007-01-01,8.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LT,2008-01-01,8.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LT,2009-01-01,8.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LT,2010-01-01,12.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LT,2011-01-01,6.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LT,2012-01-01,7.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LT,2013-01-01,8.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LT,2014-01-01,5.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LT,2015-01-01,11.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LT,2016-01-01,12.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LT,2017-01-01,11.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LU,2006-01-01,10.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LU,2007-01-01,9.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LU,2008-01-01,7.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LU,2009-01-01,5.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LU,2010-01-01,5.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LU,2011-01-01,9.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LU,2012-01-01,10.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LU,2013-01-01,12.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LU,2014-01-01,7.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LU,2015-01-01,6.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LU,2016-01-01,12.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LU,2017-01-01,12.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LV,2006-01-01,12.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LV,2007-01-01,9.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LV,2008-01-01,11.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LV,2009-01-01,15.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LV,2010-01-01,8.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LV,2011-01-01,10.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LV,2012-01-01,9.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LV,2013-01-01,4.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LV,2014-01-01,6.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LV,2015-01-01,8.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI055-085,LV,2016-01-01,9.5
